filename,L (cm3),W (cm3),H (cm3),Volume (m3),Material Types,Density (kg/m3),Service Temperature (??C),Ultimate Tensile (psi),Unit Cost ($/kg),Tolerance,Tolerance Scaling Factor (Unitless),Process Scaling Factor (Unitless),Time (unitless),Cost (unitless),Quantity (Ea),Supplier,LogScaled_Tolerance,LogScaled_Time,LogScaled_Cost,LogScaled_Quantity,LogScaled_Density,LogScaled_Service_Temperature,LogScaled_Ultimate_Tensile,Category
Hinge_7_LeafLeft__8.binvox,66.663,127.0,31.426,266.0588326,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.220997186,-0.86954618,-0.808251552,1.01977115,0.307156865,0.792905886,-0.26154811,Hinge_LeafLeft
Hinge_7_LeafRight__1.binvox,66.665,127.0,31.423,266.0414155,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.214994373,-0.857260939,-0.817337657,1.015714087,0.305101146,0.794590435,-0.246929449,Hinge_LeafRight
Hinge_7_LeafRight__10.binvox,66.663,127.0,41.426,350.7208426,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.228814212,-0.863262372,-0.815520699,1.028362098,0.304333505,0.800403543,-0.258800824,Hinge_LeafRight
Hinge_7_LeafRight__3.binvox,80.005,152.4,31.429,383.2063169,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.215871242,-0.853314918,-0.811465464,1.016779508,0.322537392,0.786339998,-0.259754977,Hinge_LeafRight
Hinge_7_LeafRight__4.binvox,53.337,101.6,31.429,170.314983,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.225285035,-0.863766693,-0.811681334,1.024512657,0.322117664,0.7916815,-0.242380905,Hinge_LeafRight
Hinge_7_LeafRight__5.binvox,60.008,114.3,31.432,215.5893974,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.218839767,-0.870811696,-0.814803929,1.023445691,0.312529156,0.796993821,-0.248398238,Hinge_LeafRight
Hinge_7_LeafRight__7.binvox,66.664,142.0,31.422,297.4497015,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.219973613,-0.854554607,-0.810776004,1.024431309,0.318937055,0.800754518,-0.25375851,Hinge_LeafRight
Hinge_7_LeafRight__8.binvox,66.663,127.0,31.426,266.0588326,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.222026367,-0.856027409,-0.805399517,1.011822658,0.323178864,0.792872557,-0.244466629,Hinge_LeafRight
Hinge_7_Pin__1.binvox,12.657,131.35,12.7,21.11371127,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.22039993,-1.24079387,-1.076402279,1.022524721,0.319533802,0.797229797,-0.257188692,Hinge_Pin
Hinge_7_Pin__10.binvox,19.514,131.35,19.525,50.04577515,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.226934003,-1.250099995,-1.08255724,1.024314002,0.316836811,0.79400819,-0.249840307,Hinge_Pin
Hinge_7_Pin__3.binvox,15.24,157.62,12.7,30.50703576,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.218519312,-1.246851605,-1.071494178,1.018754446,0.319534618,0.796102306,-0.258709268,Hinge_Pin
Hinge_7_Pin__4.binvox,10.16,105.08,12.7,13.55868256,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.232464914,-1.240008154,-1.073223965,1.010311875,0.321412648,0.797850225,-0.251483814,Hinge_Pin
Hinge_7_Pin__5.binvox,11.43,118.215,12.7,17.16020762,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.220224048,-1.235963597,-1.0716586,1.013371874,0.309746723,0.797098126,-0.250701554,Hinge_Pin
Hinge_7_Pin__7.binvox,19.513,145.35,19.501,55.30901994,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.216287071,-1.238958162,-1.071040921,1.025903071,0.317252903,0.789003416,-0.254282625,Hinge_Pin
Hinge_7_Pin__8.binvox,19.514,131.35,19.503,49.98938554,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.214371828,-1.235654447,-1.072988846,1.021712036,0.307139843,0.792939426,-0.250669804,Hinge_Pin
Hinge_8_LeafLeft__1.binvox,33.655,63.5,13.335,28.49812849,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.220495587,-0.85178782,-0.81084139,1.025233321,0.31953955,0.804253819,-0.25671746,Hinge_LeafLeft
Hinge_8_LeafLeft__10.binvox,33.655,86.5,13.335,38.82028526,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.220750993,-0.864559707,-0.814935157,1.014793819,0.304971498,0.791091194,-0.252788604,Hinge_LeafLeft
Hinge_8_LeafLeft__3.binvox,40.384,76.2,13.333,41.02911825,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.212748763,-0.866288408,-0.804884727,1.020927077,0.309457844,0.791516418,-0.261926035,Hinge_LeafLeft
Hinge_8_LeafLeft__4.binvox,26.922,50.8,13.333,18.23471212,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.212691405,-0.852934399,-0.805386426,1.010957969,0.313543136,0.792580731,-0.253580648,Hinge_LeafLeft
Hinge_8_LeafLeft__5.binvox,30.286,57.15,13.331,23.07389336,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.219999559,-0.869504919,-0.820907753,1.014336533,0.30921863,0.789715588,-0.254649851,Hinge_LeafLeft
Hinge_8_LeafLeft__7.binvox,33.644,63.5,13.335,28.48881399,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.223471206,-0.864272717,-0.808961486,1.020410582,0.321138732,0.790875747,-0.243608072,Hinge_LeafLeft
Hinge_8_LeafLeft__8.binvox,33.65,63.5,13.33,28.48321075,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.212983972,-0.852789623,-0.803723692,1.027754936,0.31232052,0.790467655,-0.255432479,Hinge_LeafLeft
Hinge_8_LeafRight__1.binvox,33.655,63.5,13.335,28.49812849,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.224771821,-0.86702298,-0.807345027,1.023452133,0.308566769,0.797584473,-0.254365952,Hinge_LeafRight
Hinge_8_LeafRight__10.binvox,33.655,86.5,13.335,38.82028526,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.229036237,-0.856296142,-0.814117566,1.027274887,0.319053397,0.802344531,-0.243940325,Hinge_LeafRight
Hinge_8_LeafRight__3.binvox,40.384,76.2,13.333,41.02911825,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.21845534,-0.856667243,-0.813298629,1.009226063,0.314048965,0.793248772,-0.252028934,Hinge_LeafRight
Hinge_8_LeafRight__4.binvox,26.922,50.8,13.333,18.23471212,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.214452676,-0.863718686,-0.812678541,1.010286462,0.308821515,0.792128071,-0.257028288,Hinge_LeafRight
Hinge_8_LeafRight__5.binvox,30.286,57.15,13.331,23.07389336,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.214604571,-0.852386161,-0.804613636,1.021280864,0.316846353,0.803941884,-0.250682967,Hinge_LeafRight
Hinge_8_LeafRight__7.binvox,33.644,63.5,13.335,28.48881399,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.227242481,-0.867281442,-0.803392832,1.015929205,0.307621971,0.789567281,-0.245206562,Hinge_LeafRight
Hinge_8_LeafRight__8.binvox,33.65,63.5,13.33,28.48321075,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.230223801,-0.853697781,-0.803639902,1.024912561,0.304089989,0.805086466,-0.243553962,Hinge_LeafRight
Hinge_8_Pin__1.binvox,3.17,63.5,3.175,0.639111625,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.218380493,-1.242527276,-1.080939205,1.022157259,0.321409556,0.793640471,-0.256768047,Hinge_Pin
Hinge_8_Pin__10.binvox,9.972,86.5,10.0,8.62578,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.213160438,-1.241687915,-1.081467056,1.019672102,0.304789124,0.798656092,-0.243591651,Hinge_Pin
Hinge_8_Pin__3.binvox,3.81,76.2,3.175,0.92177235,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.225745537,-1.245618234,-1.082390418,1.011888544,0.321383525,0.794229879,-0.256580768,Hinge_Pin
Hinge_8_Pin__4.binvox,2.54,50.8,3.175,0.4096766,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.218239054,-1.248076654,-1.081823459,1.019374693,0.313813295,0.796682145,-0.253400858,Hinge_Pin
Hinge_8_Pin__5.binvox,2.853,57.15,3.175,0.517680416,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.225827156,-1.250674488,-1.08053086,1.020071072,0.313334833,0.786693052,-0.260480047,Hinge_Pin
Hinge_8_Pin__7.binvox,6.0,63.5,6.0,2.286,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.214828774,-1.230966833,-1.080668877,1.015787377,0.320246225,0.801107536,-0.244178169,Hinge_Pin
Hinge_8_Pin__8.binvox,5.995,63.5,5.989,2.279907493,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.225917614,-1.23789423,-1.083281946,1.021205235,0.323519602,0.795276504,-0.245252521,Hinge_Pin
Hinge_9_LeafLeft__1.binvox,21.902,5.715,38.1,4.768974333,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.226918275,-0.862716059,-0.807805023,1.009602604,0.314091285,0.803447146,-0.25560996,Hinge_LeafLeft
Hinge_9_LeafLeft__10.binvox,21.907,5.711,44.1,5.517389676,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.213235805,-0.855732304,-0.819428454,1.012869273,0.309815559,0.799836405,-0.248220336,Hinge_LeafLeft
Hinge_9_LeafLeft__3.binvox,5.713,45.72,26.288,6.866382488,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.218573468,-0.855615461,-0.809846561,1.024008586,0.321566214,0.79474435,-0.251414589,Hinge_LeafLeft
Hinge_9_LeafLeft__4.binvox,5.713,30.48,17.525,3.051667506,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.213506772,-0.856551411,-0.812202649,1.022935125,0.319349556,0.787076037,-0.248034737,Hinge_LeafLeft
Hinge_9_LeafLeft__5.binvox,5.713,34.29,19.716,3.862340149,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.217652119,-0.86518627,-0.818831776,1.014808682,0.322130541,0.802550894,-0.243165799,Hinge_LeafLeft
Hinge_9_LeafLeft__7.binvox,21.907,5.712,44.1,5.518355774,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.230506885,-0.857319633,-0.804160804,1.018560048,0.316605291,0.787367906,-0.260088414,Hinge_LeafLeft
Hinge_9_LeafLeft__8.binvox,21.907,5.712,44.1,5.518355774,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.228979798,-0.864905022,-0.820435344,1.008799875,0.30660681,0.78997206,-0.246939048,Hinge_LeafLeft
Hinge_9_LeafRight__1.binvox,21.902,5.715,38.1,4.768974333,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.22047319,-0.851757094,-0.805479609,1.027711896,0.307834462,0.803773686,-0.249769071,Hinge_LeafRight
Hinge_9_LeafRight__10.binvox,21.907,5.711,44.1,5.517389676,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.232395605,-0.852630654,-0.803840528,1.021881623,0.308911723,0.79436246,-0.259369362,Hinge_LeafRight
Hinge_9_LeafRight__3.binvox,5.713,45.72,26.288,6.866382488,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.219091393,-0.869890195,-0.814960581,1.026341682,0.314903978,0.793428266,-0.252262754,Hinge_LeafRight
Hinge_9_LeafRight__4.binvox,5.713,30.48,17.525,3.051667506,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.229928222,-0.86552406,-0.813754064,1.024414476,0.31548239,0.790583563,-0.250410931,Hinge_LeafRight
Hinge_9_LeafRight__5.binvox,5.713,34.29,19.716,3.862340149,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.220171382,-0.865625511,-0.804776135,1.013733505,0.310887841,0.799362185,-0.261599095,Hinge_LeafRight
Hinge_9_LeafRight__7.binvox,21.907,5.712,44.1,5.518355774,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.222925686,-0.870586665,-0.813277506,1.009576953,0.30459845,0.796348036,-0.251825128,Hinge_LeafRight
Hinge_9_LeafRight__8.binvox,21.907,5.712,44.1,5.518355774,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.22415244,-0.851767817,-0.808718986,1.013221431,0.308751381,0.793021924,-0.256398825,Hinge_LeafRight
Hinge_9_Pin__1.binvox,4.675,4.662,40.616,0.885219628,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.221089103,-1.231982041,-1.079816977,1.026420414,0.310164911,0.794419393,-0.25047226,Hinge_Pin
Hinge_9_Pin__10.binvox,3.0,3.0,45.626,0.410634,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.229668427,-1.242943005,-1.075326962,1.023781216,0.305598935,0.792064063,-0.250760161,Hinge_Pin
Hinge_9_Pin__3.binvox,4.674,48.764,5.611,1.278875594,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.225818305,-1.246266888,-1.085416617,1.018985821,0.313277626,0.79741418,-0.252694192,Hinge_Pin
Hinge_9_Pin__4.binvox,4.676,32.511,3.741,0.568712192,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.215420506,-1.247854009,-1.076093914,1.014962091,0.323132552,0.79154331,-0.254806371,Hinge_Pin
Hinge_9_Pin__5.binvox,4.674,36.573,4.208,0.719324786,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.226450064,-1.241915832,-1.073713392,1.011081333,0.3106396,0.791481623,-0.25180086,Hinge_Pin
Hinge_9_Pin__7.binvox,5.711,5.707,45.629,1.487171259,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.229419378,-1.247407777,-1.078978967,1.022179052,0.30527178,0.799653773,-0.252458717,Hinge_Pin
Hinge_9_Pin__8.binvox,2.0,1.985,45.617,0.18109949,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"15,33",1.227440779,-1.243323088,-1.086024591,1.021375555,0.311142806,0.793359501,-0.257732733,Hinge_Pin
Latch_10_BottomPlate__1.binvox,29.997,12.446,35.001,13.06736651,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.222254973,-0.870290948,-0.816524826,1.010592173,0.307942166,0.790113942,-0.243892756,Latch_BottomPlate
Latch_10_BottomPlate__10.binvox,29.997,11.946,34.001,12.18405985,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.219342189,-0.858538332,-0.802356771,1.016131025,0.313712677,0.805237098,-0.255224303,Latch_BottomPlate
Latch_10_BottomPlate__3.binvox,35.997,12.446,35.001,15.68110119,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.212697958,-0.851617276,-0.802441503,1.017134839,0.311910324,0.800184754,-0.25826785,Latch_BottomPlate
Latch_10_BottomPlate__4.binvox,23.998,12.446,35.001,10.45406746,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.213605452,-0.858515546,-0.818958239,1.026427217,0.309438009,0.787206723,-0.243124378,Latch_BottomPlate
Latch_10_BottomPlate__5.binvox,26.998,12.446,35.001,11.7609348,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.219935456,-0.859618988,-0.820294887,1.019591599,0.31294287,0.795777824,-0.242817376,Latch_BottomPlate
Latch_10_BottomPlate__7.binvox,29.997,11.446,33.001,11.33075019,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.221679805,-0.851482563,-0.818641806,1.024543309,0.316590684,0.790350068,-0.258882174,Latch_BottomPlate
Latch_10_BottomPlate__8.binvox,29.997,11.946,39.001,13.97578066,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.226731262,-0.867190339,-0.804387188,1.019621578,0.322132252,0.796900609,-0.257466546,Latch_BottomPlate
Latch_10_BuckledRing__1.binvox,22.0,10.165,37.509,8.38813767,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.230131703,-1.235983463,-1.081169313,1.013758731,0.31047554,0.788375362,-0.253942519,Latch_BuckledRing
Latch_10_BuckledRing__10.binvox,21.591,10.161,37.51,8.229174524,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.222550512,-1.234582091,-1.079850998,1.023017789,0.313521432,0.79868365,-0.259814408,Latch_BuckledRing
Latch_10_BuckledRing__3.binvox,26.4,10.161,37.51,10.0620725,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.216727059,-1.233552546,-1.076493006,1.012581312,0.308034544,0.793519773,-0.247745747,Latch_BuckledRing
Latch_10_BuckledRing__4.binvox,17.6,10.165,37.51,6.71068904,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.223305214,-1.247631978,-1.078101542,1.008820177,0.30412187,0.796036625,-0.259238782,Latch_BuckledRing
Latch_10_BuckledRing__5.binvox,19.8,10.165,37.51,7.54952517,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.213857574,-1.243338706,-1.084969608,1.016570846,0.317908317,0.788099722,-0.24840235,Latch_BuckledRing
Latch_10_BuckledRing__7.binvox,23.1,10.165,37.51,8.807779365,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.221338092,-1.246205525,-1.074454922,1.01041841,0.315452843,0.793959605,-0.258378853,Latch_BuckledRing
Latch_10_BuckledRing__8.binvox,23.1,10.165,37.51,8.807779365,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.22897703,-1.2476204,-1.087833159,1.017942558,0.322028881,0.801152005,-0.261590719,Latch_BuckledRing
Latch_10_ControlPanel__1.binvox,15.24,13.401,59.346,12.12030717,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.227390099,-0.854672113,-0.80518873,1.027619784,0.308773577,0.797583655,-0.258300629,Latch_ControlPanel
Latch_10_ControlPanel__10.binvox,15.24,12.911,60.508,11.90577433,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.226642067,-0.856593691,-0.805068873,1.016047296,0.322213254,0.801602914,-0.259344724,Latch_ControlPanel
Latch_10_ControlPanel__3.binvox,18.288,13.402,59.353,14.54716959,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.21737317,-0.868368372,-0.820929683,1.010585941,0.309370927,0.790732656,-0.261204107,Latch_ControlPanel
Latch_10_ControlPanel__4.binvox,12.192,13.402,59.356,9.698603254,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.215166677,-0.859648606,-0.812835795,1.013177492,0.312524876,0.804577218,-0.257483925,Latch_ControlPanel
Latch_10_ControlPanel__5.binvox,13.716,13.401,59.349,10.90882788,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.215007184,-0.854002263,-0.811605276,1.02833803,0.320698058,0.801746663,-0.247739896,Latch_ControlPanel
Latch_10_ControlPanel__7.binvox,15.24,12.854,55.967,10.96365323,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.212998963,-0.86908241,-0.808694346,1.027210095,0.314774467,0.796340992,-0.261798256,Latch_ControlPanel
Latch_10_ControlPanel__8.binvox,15.24,12.854,55.967,10.96365323,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.227041692,-0.863843368,-0.805147702,1.010851612,0.306203113,0.7893004,-0.253476775,Latch_ControlPanel
Latch_10_Rivet__1.binvox,16.313,4.756,4.759,0.369225245,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.232177239,-0.992459761,-0.899195553,1.026794306,0.321596391,0.788832277,-0.260815797,Latch_Rivet
Latch_10_Rivet__10.binvox,16.313,4.756,4.759,0.369225245,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.22012171,-0.988650935,-0.89921796,1.014387776,0.317811781,0.789804493,-0.256438604,Latch_Rivet
Latch_10_Rivet__3.binvox,19.589,4.763,4.763,0.444399365,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.213619349,-1.001660431,-0.894378798,1.011155913,0.313596503,0.798723651,-0.252715455,Latch_Rivet
Latch_10_Rivet__4.binvox,13.06,4.763,4.749,0.2954105,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.214557946,-0.994580044,-0.906386524,1.024544747,0.320243355,0.797286757,-0.258518311,Latch_Rivet
Latch_10_Rivet__5.binvox,14.693,4.756,4.759,0.332558482,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.225972619,-0.988700672,-0.892455594,1.019302169,0.314145732,0.790134841,-0.254149261,Latch_Rivet
Latch_10_Rivet__7.binvox,16.313,4.763,4.749,0.368991691,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.220826916,-0.98830211,-0.907746125,1.021253346,0.317635511,0.804874752,-0.261175488,Latch_Rivet
Latch_10_Rivet__8.binvox,16.313,4.763,4.749,0.368991691,Cast iron,7200,720.0,71938.72,3780,120,2,1.5,3.0,11340.0,8,"15,33",1.220585642,-0.992115948,-0.892687217,1.008744846,0.315769097,0.797848764,-0.25025879,Latch_Rivet
Latch_10_StrikePlate__1.binvox,29.997,7.2,13.493,2.914196551,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.231087621,-0.864754203,-0.81259058,1.027749681,0.308368574,0.796285096,-0.250879046,Latch_StrikePlate
Latch_10_StrikePlate__10.binvox,36.565,6.2,14.994,3.399184782,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.216456023,-0.85649941,-0.802589045,1.008822575,0.308841557,0.791628412,-0.256960024,Latch_StrikePlate
Latch_10_StrikePlate__3.binvox,35.994,7.2,13.493,3.496802702,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.232389361,-0.871159746,-0.802586123,1.020580984,0.305496193,0.79628314,-0.255402194,Latch_StrikePlate
Latch_10_StrikePlate__4.binvox,23.996,7.2,13.5,2.3324112,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.229856915,-0.852073283,-0.816413218,1.018771217,0.31396289,0.794044009,-0.255773855,Latch_StrikePlate
Latch_10_StrikePlate__5.binvox,26.997,7.2,13.5,2.6241084,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.228002065,-0.861198273,-0.811147998,1.022979053,0.308903426,0.796129681,-0.246258241,Latch_StrikePlate
Latch_10_StrikePlate__7.binvox,34.564,5.2,13.5,2.4263928,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.222446135,-0.860431885,-0.819589951,1.010076512,0.319973427,0.791952119,-0.246561608,Latch_StrikePlate
Latch_10_StrikePlate__8.binvox,34.566,6.2,13.998,2.999900182,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.2194781,-0.860004792,-0.812708255,1.018947142,0.308072018,0.789806421,-0.254161204,Latch_StrikePlate
Latch_1_BottomPlate__1.binvox,12.24,8.096,25.396,2.516617636,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.219751946,-0.86753274,-0.802806142,1.020309182,0.308736161,0.801313305,-0.257852324,Latch_BottomPlate
Latch_1_BottomPlate__10.binvox,12.24,8.096,25.396,2.516617636,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.22815961,-0.858779432,-0.801496566,1.028162585,0.310603323,0.804907085,-0.248770979,Latch_BottomPlate
Latch_1_BottomPlate__3.binvox,7.976,8.088,25.4,1.638551155,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.216746362,-0.855527213,-0.815717752,1.018622518,0.313917292,0.804973557,-0.2466731,Latch_BottomPlate
Latch_1_BottomPlate__4.binvox,21.897,8.1,25.4,4.50508878,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.221659469,-0.868730231,-0.80809134,1.011426539,0.306745291,0.786838862,-0.255427944,Latch_BottomPlate
Latch_1_BottomPlate__5.binvox,8.449,8.088,25.4,1.735722005,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.228958956,-0.869766963,-0.812090877,1.010036545,0.319284106,0.787399742,-0.255446478,Latch_BottomPlate
Latch_1_BottomPlate__7.binvox,14.688,8.1,25.4,3.02190912,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.224922938,-0.864629753,-0.80839659,1.024032636,0.316699396,0.794968465,-0.258034797,Latch_BottomPlate
Latch_1_BottomPlate__8.binvox,12.24,8.096,25.396,2.516617636,Cast iron,7200,720.0,71938.72,3780,120,2,1.83,3.66,13834.8,8,"18,36",1.232319227,-0.865157585,-0.814313993,1.023127692,0.31843751,0.804025926,-0.245521048,Latch_BottomPlate
Latch_1_BuckledRing__1.binvox,22.089,4.164,17.525,1.611924895,Cast iron,7200,720.0,71938.72,3780,120,2,1.0,2.0,7560.0,8,"18,36",1.228199595,-1.249451103,-1.08375034,1.02181843,0.315163617,0.802453389,-0.257499872,Latch_BuckledRing
