sample_id,filename,supplier,Capacity,Time,Cost,Tolerance
7580,Bearing_4_Ball__3.binvox,31,64,18.05740799,118919.3084,6
7581,Bearing_4_Ball__4.binvox,31,64,17.68437213,113616.2549,6
7582,Bearing_4_Ball__5.binvox,31,64,18.5589031,112391.2726,6
7583,Bearing_4_Ball__7.binvox,31,64,18.53899261,120106.5846,6
7584,Bearing_4_Ball__8.binvox,31,64,17.74717281,115668.2043,6
7585,Bearing_4_InnerRing__1.binvox,31,8,22.74390555,138734.4168,6
7586,Bearing_4_InnerRing__10.binvox,31,8,21.34289664,140667.4311,6
7587,Bearing_4_InnerRing__3.binvox,31,8,21.56657966,136896.5895,6
7588,Bearing_4_InnerRing__4.binvox,31,8,22.14343923,140423.818,6
7589,Bearing_4_InnerRing__5.binvox,31,8,21.41306988,144804.7225,6
7590,Bearing_4_InnerRing__7.binvox,31,8,22.36740032,146590.1046,6
7591,Bearing_4_InnerRing__8.binvox,31,8,21.27127911,149031.1011,6
7592,Bearing_4_OuterRing__1.binvox,31,8,22.61070787,137501.7503,6
7593,Bearing_4_OuterRing__10.binvox,31,8,22.25625555,146971.6069,6
7594,Bearing_4_OuterRing__3.binvox,31,8,21.47542437,148858.9698,6
7595,Bearing_4_OuterRing__4.binvox,31,8,22.1864528,142888.3822,6
7596,Bearing_4_OuterRing__5.binvox,31,8,21.40108199,148119.7674,6
7597,Bearing_4_OuterRing__7.binvox,31,8,21.63738964,145448.1451,6
7598,Bearing_4_OuterRing__8.binvox,31,8,21.4702294,137665.8625,6
7599,Bearing_5_Ball__1.binvox,31,64,17.24970829,120463.2351,6
7600,Bearing_5_Ball__10.binvox,31,64,18.31696506,114159.1479,6
7601,Bearing_5_Ball__3.binvox,31,64,18.46269296,112162.7905,6
7602,Bearing_5_Ball__4.binvox,31,64,17.96236619,116941.4886,6
7603,Bearing_5_Ball__5.binvox,31,64,17.73094712,113939.1273,6
7604,Bearing_5_Ball__7.binvox,31,64,18.0027394,114460.1829,6
7605,Bearing_5_Ball__8.binvox,31,64,17.94635927,113946.3323,6
7606,Bearing_5_Cage__1.binvox,31,16,1.329917793,9854.874917,75
7607,Bearing_5_Cage__10.binvox,31,16,1.342093175,9036.472565,75
7608,Bearing_5_Cage__3.binvox,31,16,1.34331515,9009.131292,75
7609,Bearing_5_Cage__4.binvox,31,16,1.278099142,9300.833307,75
7610,Bearing_5_Cage__5.binvox,31,16,1.337044831,9219.641486,75
7611,Bearing_5_Cage__7.binvox,31,16,1.269443809,9639.894585,75
7612,Bearing_5_Cage__8.binvox,31,16,1.363026989,9592.704771,75
7613,Bearing_5_InnerRing__1.binvox,31,8,22.21419481,137692.4777,6
7614,Bearing_5_InnerRing__10.binvox,31,8,20.90754324,145731.5278,6
7615,Bearing_5_InnerRing__3.binvox,31,8,21.28318323,137576.6745,6
7616,Bearing_5_InnerRing__4.binvox,31,8,22.17158801,135774.7972,6
7617,Bearing_5_InnerRing__5.binvox,31,8,21.03087983,149648.4637,6
7618,Bearing_5_InnerRing__7.binvox,31,8,22.68331091,149133.5358,6
7619,Bearing_5_InnerRing__8.binvox,31,8,21.61851468,136363.0037,6
7620,Bearing_5_OuterRing__1.binvox,31,8,22.47977891,136403.3198,6
7621,Bearing_5_OuterRing__10.binvox,31,8,21.61145331,136541.3005,6
7622,Bearing_5_OuterRing__3.binvox,31,8,21.18015435,149535.3884,6
7623,Bearing_5_OuterRing__4.binvox,31,8,21.89104214,145985.3364,6
7624,Bearing_5_OuterRing__5.binvox,31,8,22.5387124,144450.5717,6
7625,Bearing_5_OuterRing__7.binvox,31,8,21.17604284,136575.8587,6
7626,Bearing_5_OuterRing__8.binvox,31,8,22.7260113,149501.2483,6
7627,Bearing_5_Seal__1.binvox,32,16,0.129593302,699.2998128,150
7628,Bearing_5_Seal__10.binvox,32,16,0.127021266,679.2272971,150
7629,Bearing_5_Seal__3.binvox,32,16,0.128111937,655.8073757,150
7630,Bearing_5_Seal__4.binvox,32,16,0.130148859,701.6706561,150
7631,Bearing_5_Seal__5.binvox,32,16,0.127164037,708.4942201,150
7632,Bearing_5_Seal__7.binvox,32,16,0.133962133,658.1048296,150
7633,Bearing_5_Seal__8.binvox,32,16,0.136598099,660.2402106,150
7634,Bearing_6_Ball__1.binvox,31,64,18.44776825,115370.9476,6
7635,Bearing_6_Ball__10.binvox,31,64,17.85393668,111307.2595,6
7636,Bearing_6_Ball__3.binvox,31,64,18.30845718,118468.9596,6
7637,Bearing_6_Ball__4.binvox,31,64,17.28562033,119736.824,6
7638,Bearing_6_Ball__5.binvox,31,64,17.40557407,116760.0005,6
7639,Bearing_6_Ball__7.binvox,31,64,18.05026223,113222.1143,6
7640,Bearing_6_Ball__8.binvox,31,64,17.77185755,121198.1366,6
7641,Bearing_6_InnerRing__1.binvox,31,8,21.2946349,137659.8532,6
7642,Bearing_6_InnerRing__10.binvox,31,8,21.64341347,149231.4505,6
7643,Bearing_6_InnerRing__3.binvox,31,8,22.78486988,149413.0627,6
7644,Bearing_6_InnerRing__4.binvox,31,8,21.54874711,135564.2975,6
7645,Bearing_6_InnerRing__5.binvox,31,8,22.75218572,148671.7215,6
7646,Bearing_6_InnerRing__7.binvox,31,8,21.40185075,147374.7765,6
7647,Bearing_6_InnerRing__8.binvox,31,8,23.04971376,139086.7906,6
7648,Bearing_6_OuterRing__1.binvox,31,8,23.05624087,140020.8102,6
7649,Bearing_6_OuterRing__10.binvox,31,8,22.31711517,139233.9085,6
7650,Bearing_6_OuterRing__3.binvox,31,8,22.54119134,142055.8527,6
7651,Bearing_6_OuterRing__4.binvox,31,8,21.5789658,144913.8771,6
7652,Bearing_6_OuterRing__5.binvox,31,8,22.04018369,136412.0798,6
7653,Bearing_6_OuterRing__7.binvox,31,8,22.52482751,143527.2947,6
7654,Bearing_6_OuterRing__8.binvox,31,8,23.02741596,148937.4968,6
7655,Bearing_7_Ball__1.binvox,31,64,17.69278556,111922.1764,6
7656,Bearing_7_Ball__10.binvox,31,64,18.05497201,121978.0344,6
7657,Bearing_7_Ball__3.binvox,31,64,17.54612332,112995.3483,6
7658,Bearing_7_Ball__4.binvox,31,64,18.33933178,111225.3925,6
7659,Bearing_7_Ball__5.binvox,31,64,17.30671772,114523.0766,6
7660,Bearing_7_Ball__7.binvox,31,64,18.42315184,119853.689,6
7661,Bearing_7_Ball__8.binvox,31,64,18.2872599,120998.7317,6
7662,Bearing_7_InnerRing__1.binvox,31,8,21.90496992,147411.1103,6
7663,Bearing_7_InnerRing__10.binvox,31,8,21.61883454,148236.0474,6
7664,Bearing_7_InnerRing__3.binvox,31,8,22.0160072,138046.4454,6
7665,Bearing_7_InnerRing__4.binvox,31,8,22.2848609,136759.1462,6
7666,Bearing_7_InnerRing__5.binvox,31,8,22.33388687,137675.186,6
7667,Bearing_7_InnerRing__7.binvox,31,8,22.43019362,140203.0283,6
7668,Bearing_7_InnerRing__8.binvox,31,8,22.58725131,143730.4273,6
7669,Bearing_7_OuterRing__1.binvox,31,8,21.57676415,142170.6922,6
7670,Bearing_7_OuterRing__10.binvox,31,8,23.04491763,139311.5377,6
7671,Bearing_7_OuterRing__3.binvox,31,8,21.15686459,138126.0114,6
7672,Bearing_7_OuterRing__4.binvox,31,8,22.54872545,135730.4627,6
7673,Bearing_7_OuterRing__5.binvox,31,8,22.43930879,143662.1822,6
7674,Bearing_7_OuterRing__7.binvox,31,8,22.53912608,142047.6931,6
7675,Bearing_7_OuterRing__8.binvox,31,8,22.67259784,146713.6929,6
7676,Bearing_8_Ball__1.binvox,31,64,18.03959012,113044.632,6
7677,Bearing_8_Ball__10.binvox,31,64,18.48430521,117160.9274,6
7678,Bearing_8_Ball__3.binvox,31,64,17.83257544,121082.992,6
7679,Bearing_8_Ball__4.binvox,31,64,18.02633959,117423.0131,6
7680,Bearing_8_Ball__5.binvox,31,64,17.82960367,113947.7351,6
7681,Bearing_8_Ball__7.binvox,31,64,18.01590618,119778.833,6
7682,Bearing_8_Ball__8.binvox,31,64,17.82445059,118588.0365,6
7683,Bearing_8_InnerRing__1.binvox,31,8,23.00735,147437.9745,6
7684,Bearing_8_InnerRing__10.binvox,31,8,22.95986251,144395.4186,6
7685,Bearing_8_InnerRing__3.binvox,31,8,22.77942578,146551.8646,6
7686,Bearing_8_InnerRing__4.binvox,31,8,22.55268454,139720.1219,6
7687,Bearing_8_InnerRing__5.binvox,31,8,23.03945819,140599.7772,6
7688,Bearing_8_InnerRing__7.binvox,31,8,22.30285102,143605.1557,6
7689,Bearing_8_InnerRing__8.binvox,31,8,22.09382471,141108.4024,6
7690,Bearing_8_OuterRing__1.binvox,31,8,21.44982824,140397.6024,6
7691,Bearing_8_OuterRing__10.binvox,31,8,21.97661992,143413.1091,6
7692,Bearing_8_OuterRing__3.binvox,31,8,21.16623063,138524.0934,6
7693,Bearing_8_OuterRing__4.binvox,31,8,21.60696562,148069.6743,6
7694,Bearing_8_OuterRing__5.binvox,31,8,21.05763358,136284.626,6
7695,Bearing_8_OuterRing__7.binvox,31,8,22.64089845,146311.7437,6
7696,Bearing_8_OuterRing__8.binvox,31,8,21.39917003,144255.2564,6
7697,Bearing_9_Ball__1.binvox,31,64,17.5217636,110868.9848,6
7698,Bearing_9_Ball__10.binvox,31,64,17.4064002,122143.7089,6
7699,Bearing_9_Ball__3.binvox,31,64,17.76276248,117150.8155,6
7700,Bearing_9_Ball__4.binvox,31,64,18.37992898,120617.1025,6
7701,Bearing_9_Ball__5.binvox,31,64,17.6302834,120285.7233,6
7702,Bearing_9_Ball__7.binvox,31,64,17.89643623,114827.1292,6
7703,Bearing_9_Ball__8.binvox,31,64,17.86444345,120328.2292,6
7704,Bearing_9_InnerRing__1.binvox,31,8,21.6698469,139434.6644,6
7705,Bearing_9_InnerRing__10.binvox,31,8,22.84159237,142079.0143,6
7706,Bearing_9_InnerRing__3.binvox,31,8,20.94031341,148618.2806,6
7707,Bearing_9_InnerRing__4.binvox,31,8,21.66126942,140390.7727,6
7708,Bearing_9_InnerRing__5.binvox,31,8,22.56905574,139207.5117,6
7709,Bearing_9_InnerRing__7.binvox,31,8,21.17368969,148550.1033,6
7710,Bearing_9_InnerRing__8.binvox,31,8,22.54236703,138520.5494,6
7711,Bearing_9_OuterRing__1.binvox,31,8,22.52076087,144779.0285,6
7712,Bearing_9_OuterRing__10.binvox,31,8,22.99739997,141719.9717,6
7713,Bearing_9_OuterRing__3.binvox,31,8,22.41217754,136825.688,6
7714,Bearing_9_OuterRing__4.binvox,31,8,22.25133057,144929.8999,6
7715,Bearing_9_OuterRing__5.binvox,31,8,21.73942893,149141.1741,6
7716,Bearing_9_OuterRing__7.binvox,31,8,21.78728745,148251.3994,6
7717,Bearing_9_OuterRing__8.binvox,31,8,22.1117199,136955.5355,6
7718,Bearing_9_Seal__1.binvox,32,16,0.130273291,664.1927903,150
7719,Bearing_9_Seal__10.binvox,32,16,0.137241693,667.3265038,150
7720,Bearing_9_Seal__3.binvox,32,16,0.127795995,651.2774857,150
7721,Bearing_9_Seal__4.binvox,32,16,0.132262958,681.0108779,150
7722,Bearing_9_Seal__5.binvox,32,16,0.137118927,652.8080509,150
7723,Bearing_9_Seal__7.binvox,32,16,0.138243216,684.8684144,150
7724,Bearing_9_Seal__8.binvox,32,16,0.135783954,689.0249149,150
7725,Caster_10_Bolt__1.binvox,33,16,5.826883226,40069.96706,6
7726,Caster_10_Bolt__10.binvox,33,16,6.100569534,37594.21058,6
7727,Caster_10_Bolt__3.binvox,33,16,6.176089383,37370.90324,6
7728,Caster_10_Bolt__4.binvox,33,16,6.042092956,40546.65508,6
7729,Caster_10_Bolt__5.binvox,33,16,6.027113584,38564.3505,6
7730,Caster_10_Bolt__7.binvox,33,16,5.711857545,38765.35431,6
7731,Caster_10_Bolt__8.binvox,33,16,6.201229009,39463.76565,6
7732,Caster_10_Fork__1.binvox,36,8,1.360964277,8623.951625,75
7733,Caster_10_Fork__10.binvox,36,8,1.309895401,8326.443676,75
7734,Caster_10_Fork__3.binvox,36,8,1.366393098,8261.316237,75
7735,Caster_10_Fork__4.binvox,36,8,1.394241147,8880.286247,75
7736,Caster_10_Fork__5.binvox,36,8,1.29034613,8400.364898,75
7737,Caster_10_Fork__7.binvox,36,8,1.297401106,9058.260754,75
7738,Caster_10_Fork__8.binvox,36,8,1.340094049,8867.538537,75
7739,Caster_10_Nut__1.binvox,33,16,6.226286271,38238.28367,6
7740,Caster_10_Nut__10.binvox,33,16,6.013072024,39064.84264,6
7741,Caster_10_Nut__3.binvox,33,16,5.958980672,38621.33393,6
7742,Caster_10_Nut__4.binvox,33,16,6.043643977,38538.19999,6
7743,Caster_10_Nut__5.binvox,33,16,5.877616815,38479.19761,6
7744,Caster_10_Nut__7.binvox,33,16,6.006920993,40010.20704,6
7745,Caster_10_Nut__8.binvox,33,16,6.017004643,40237.69164,6
7746,Caster_10_TopPlate__1.binvox,35,8,4.836083704,31252.29204,75
7747,Caster_10_TopPlate__10.binvox,35,8,4.987355148,32573.06063,75
7748,Caster_10_TopPlate__3.binvox,35,8,5.066925736,30395.83884,75
7749,Caster_10_TopPlate__4.binvox,35,8,4.800349271,32115.69922,75
7750,Caster_10_TopPlate__5.binvox,35,8,4.973328657,32145.72568,75
7751,Caster_10_TopPlate__7.binvox,35,8,4.896785003,32114.86508,75
7752,Caster_10_TopPlate__8.binvox,35,8,5.116501762,33128.07697,75
7753,Caster_10_WheelRubber__1.binvox,32,8,0.139216278,653.8176151,150
7754,Caster_10_WheelRubber__10.binvox,32,8,0.132235535,680.3687015,150
7755,Caster_10_WheelRubber__3.binvox,32,8,0.132089094,688.7845099,150
7756,Caster_10_WheelRubber__4.binvox,32,8,0.128524619,650.1994053,150
7757,Caster_10_WheelRubber__5.binvox,32,8,0.128505024,691.7583902,150
7758,Caster_10_WheelRubber__7.binvox,32,8,0.139432619,691.2424778,150
7759,Caster_10_WheelRubber__8.binvox,32,8,0.136714792,691.2618756,150
7760,Caster_10_Wheel__1.binvox,35,8,1.709872718,5210.742576,240
7761,Caster_10_Wheel__10.binvox,35,8,1.849528589,5617.952516,240
7762,Caster_10_Wheel__3.binvox,35,8,1.783967069,5156.720229,240
7763,Caster_10_Wheel__4.binvox,35,8,1.717883878,5523.753455,240
7764,Caster_10_Wheel__5.binvox,35,8,1.711535975,5174.355281,240
7765,Caster_10_Wheel__7.binvox,35,8,1.830158025,5515.019252,240
7766,Caster_10_Wheel__8.binvox,35,8,1.787320509,5573.059994,240
7767,Caster_1_Bolt__1.binvox,33,16,5.738221346,40761.72139,6
7768,Caster_1_Bolt__10.binvox,33,16,5.723805153,39745.50126,6
7769,Caster_1_Bolt__3.binvox,33,16,5.701906789,40168.57421,6
7770,Caster_1_Bolt__4.binvox,33,16,6.229274536,37973.01913,6
7771,Caster_1_Bolt__5.binvox,33,16,5.919193121,37975.87867,6
7772,Caster_1_Bolt__7.binvox,33,16,5.892652904,39028.86806,6
7773,Caster_1_Bolt__8.binvox,33,16,6.046480534,39163.9972,6
7774,Caster_1_Fork__1.binvox,36,8,1.328868917,8877.375754,75
7775,Caster_1_Fork__10.binvox,36,8,1.377021583,8443.512991,75
7776,Caster_1_Fork__3.binvox,36,8,1.319184553,8591.599313,75
7777,Caster_1_Fork__4.binvox,36,8,1.339423091,8534.591898,75
7778,Caster_1_Fork__5.binvox,36,8,1.303752576,8274.772399,75
7779,Caster_1_Fork__7.binvox,36,8,1.384148471,8497.803178,75
7780,Caster_1_Fork__8.binvox,36,8,1.346579152,8796.231877,75
7781,Caster_1_Nut__1.binvox,33,16,6.194147476,38380.59908,6
7782,Caster_1_Nut__10.binvox,33,16,6.25244303,39300.15823,6
7783,Caster_1_Nut__3.binvox,33,16,6.128620766,39241.7876,6
7784,Caster_1_Nut__4.binvox,33,16,6.217678672,37185.01176,6
7785,Caster_1_Nut__5.binvox,33,16,5.830484323,38850.49754,6
7786,Caster_1_Nut__7.binvox,33,16,6.014960542,37907.46865,6
7787,Caster_1_Nut__8.binvox,33,16,5.787157039,37467.73133,6
7788,Caster_1_Wheel__1.binvox,35,8,1.716417899,5150.546083,240
7789,Caster_1_Wheel__10.binvox,35,8,1.778973255,5363.499642,240
7790,Caster_1_Wheel__3.binvox,35,8,1.715915689,5280.326658,240
7791,Caster_1_Wheel__4.binvox,35,8,1.859168383,5502.855032,240
7792,Caster_1_Wheel__5.binvox,35,8,1.720293597,5423.15483,240
7793,Caster_1_Wheel__7.binvox,35,8,1.813032974,5484.130945,240
7794,Caster_1_Wheel__8.binvox,35,8,1.71071599,5440.922961,240
7795,Caster_2_Bolt__1.binvox,33,16,5.953615027,37446.98304,6
7796,Caster_2_Bolt__10.binvox,33,16,6.117445156,40367.00326,6
7797,Caster_2_Bolt__3.binvox,33,16,6.27290045,40687.40879,6
7798,Caster_2_Bolt__4.binvox,33,16,6.16132733,37297.13122,6
7799,Caster_2_Bolt__5.binvox,33,16,5.824399977,37783.29457,6
7800,Caster_2_Bolt__7.binvox,33,16,5.868101282,40092.95332,6
7801,Caster_2_Bolt__8.binvox,33,16,6.097335872,38178.26756,6
7802,Caster_2_Fork__1.binvox,36,8,1.271060996,8832.849641,75
7803,Caster_2_Fork__10.binvox,36,8,1.333566861,8618.350461,75
7804,Caster_2_Fork__3.binvox,36,8,1.283197633,8560.33056,75
7805,Caster_2_Fork__4.binvox,36,8,1.353311653,8886.034101,75
7806,Caster_2_Fork__5.binvox,36,8,1.284196452,8262.604598,75
7807,Caster_2_Fork__7.binvox,36,8,1.29253801,8962.142914,75
7808,Caster_2_Fork__8.binvox,36,8,1.305751418,8660.13373,75
7809,Caster_2_Nut__1.binvox,33,16,5.812798917,39353.84491,6
7810,Caster_2_Nut__10.binvox,33,16,6.210192584,38094.38696,6
7811,Caster_2_Nut__3.binvox,33,16,6.159922453,40806.36173,6
7812,Caster_2_Nut__4.binvox,33,16,5.744693103,37632.59717,6
7813,Caster_2_Nut__5.binvox,33,16,6.244587454,38973.82762,6
7814,Caster_2_Nut__7.binvox,33,16,5.921733369,38210.8787,6
7815,Caster_2_Nut__8.binvox,33,16,5.851189424,37782.39051,6
7816,Caster_2_Wheel__1.binvox,35,8,1.732902681,5195.049913,240
7817,Caster_2_Wheel__10.binvox,35,8,1.845431223,5221.592025,240
7818,Caster_2_Wheel__3.binvox,35,8,1.778973818,5218.787315,240
7819,Caster_2_Wheel__4.binvox,35,8,1.809717554,5587.097358,240
7820,Caster_2_Wheel__5.binvox,35,8,1.857794124,5344.019212,240
7821,Caster_2_Wheel__7.binvox,35,8,1.843031071,5512.857426,240
7822,Caster_2_Wheel__8.binvox,35,8,1.793079646,5656.664868,240
7823,Caster_3_Bolt__1.binvox,33,16,6.15852662,39613.59293,6
7824,Caster_3_Bolt__10.binvox,33,16,6.153812685,38669.21554,6
7825,Caster_3_Bolt__3.binvox,33,16,5.960686371,40104.62248,6
7826,Caster_3_Bolt__4.binvox,33,16,5.85739005,39302.25952,6
7827,Caster_3_Bolt__5.binvox,33,16,6.133853201,39282.71883,6
7828,Caster_3_Bolt__7.binvox,33,16,6.232901367,37678.93078,6
7829,Caster_3_Bolt__8.binvox,33,16,5.958875895,40488.70153,6
7830,Caster_3_Fork__1.binvox,36,8,1.377964938,8693.058708,75
7831,Caster_3_Fork__10.binvox,36,8,1.313119128,8659.95712,75
7832,Caster_3_Fork__3.binvox,36,8,1.385253966,8622.706428,75
7833,Caster_3_Fork__4.binvox,36,8,1.382981019,9054.533527,75
7834,Caster_3_Fork__5.binvox,36,8,1.298026058,8833.369705,75
7835,Caster_3_Fork__7.binvox,36,8,1.374059088,8522.324559,75
7836,Caster_3_Fork__8.binvox,36,8,1.324908162,8974.141987,75
7837,Caster_3_Nut__1.binvox,33,16,6.016141906,37182.75241,6
7838,Caster_3_Nut__10.binvox,33,16,5.954106163,37963.7135,6
7839,Caster_3_Nut__3.binvox,33,16,6.0145876,39663.40504,6
7840,Caster_3_Nut__4.binvox,33,16,6.010212632,39663.62053,6
7841,Caster_3_Nut__5.binvox,33,16,6.176668712,40403.73315,6
7842,Caster_3_Nut__7.binvox,33,16,6.109077275,37296.3698,6
7843,Caster_3_Nut__8.binvox,33,16,5.758867002,39893.20892,6
7844,Caster_3_Wheel__1.binvox,35,8,1.762353796,5462.442627,240
7845,Caster_3_Wheel__10.binvox,35,8,1.797213444,5193.979902,240
7846,Caster_3_Wheel__3.binvox,35,8,1.758815326,5437.914421,240
7847,Caster_3_Wheel__4.binvox,35,8,1.85707199,5332.611581,240
7848,Caster_3_Wheel__5.binvox,35,8,1.749142791,5325.26481,240
7849,Caster_3_Wheel__7.binvox,35,8,1.803514125,5358.187136,240
7850,Caster_3_Wheel__8.binvox,35,8,1.748754462,5439.05187,240
7851,Caster_4_Bolt__1.binvox,33,16,5.823857404,39575.06046,6
7852,Caster_4_Bolt__10.binvox,33,16,5.791384018,39255.76532,6
7853,Caster_4_Bolt__3.binvox,33,16,5.761644985,38772.64132,6
7854,Caster_4_Bolt__4.binvox,33,16,5.833910323,40780.32486,6
7855,Caster_4_Bolt__5.binvox,33,16,6.10163522,39161.84987,6
7856,Caster_4_Bolt__7.binvox,33,16,6.295754378,39912.71291,6
7857,Caster_4_Bolt__8.binvox,33,16,6.011805799,39765.21375,6
7858,Caster_4_Fork__1.binvox,36,8,1.317367562,8381.062454,75
7859,Caster_4_Fork__10.binvox,36,8,1.272686602,8548.100303,75
7860,Caster_4_Fork__3.binvox,36,8,1.384145018,9064.113888,75
7861,Caster_4_Fork__4.binvox,36,8,1.314067547,8758.24696,75
7862,Caster_4_Fork__5.binvox,36,8,1.398171391,8629.53163,75
7863,Caster_4_Fork__7.binvox,36,8,1.327050781,8714.284099,75
7864,Caster_4_Fork__8.binvox,36,8,1.386426737,8681.173783,75
7865,Caster_4_Nut__1.binvox,33,16,5.707334945,39952.49221,6
7866,Caster_4_Nut__10.binvox,33,16,6.086633535,37452.09687,6
7867,Caster_4_Nut__3.binvox,33,16,5.963695842,37750.70976,6
7868,Caster_4_Nut__4.binvox,33,16,5.977942544,38363.86242,6
7869,Caster_4_Nut__5.binvox,33,16,5.943043831,40384.07132,6
7870,Caster_4_Nut__7.binvox,33,16,5.920490818,38997.7821,6
7871,Caster_4_Nut__8.binvox,33,16,6.225125138,37451.69868,6
7872,Caster_4_WheelRubber__1.binvox,32,8,0.138703998,706.0712918,150
7873,Caster_4_WheelRubber__10.binvox,32,8,0.133294313,661.7929365,150
7874,Caster_4_WheelRubber__3.binvox,32,8,0.13820071,680.7061385,150
7875,Caster_4_WheelRubber__4.binvox,32,8,0.138986816,706.3370439,150
7876,Caster_4_WheelRubber__5.binvox,32,8,0.137572256,665.2568354,150
7877,Caster_4_WheelRubber__7.binvox,32,8,0.127335765,682.2508105,150
7878,Caster_4_WheelRubber__8.binvox,32,8,0.1386187,669.1111885,150
7879,Caster_4_Wheel__1.binvox,35,8,1.847006376,5489.669943,240
7880,Caster_4_Wheel__10.binvox,35,8,1.857083664,5671.830801,240
7881,Caster_4_Wheel__3.binvox,35,8,1.775744443,5319.376233,240
7882,Caster_4_Wheel__4.binvox,35,8,1.687600633,5297.455045,240
7883,Caster_4_Wheel__5.binvox,35,8,1.699553514,5216.830554,240
7884,Caster_4_Wheel__7.binvox,35,8,1.758418344,5490.932685,240
7885,Caster_4_Wheel__8.binvox,35,8,1.775201124,5165.501657,240
7886,Caster_5_Bolt__1.binvox,33,16,6.130697314,38219.2225,6
7887,Caster_5_Bolt__10.binvox,33,16,5.757249262,38589.33155,6
7888,Caster_5_Bolt__3.binvox,33,16,5.883052135,38109.02998,6
7889,Caster_5_Bolt__4.binvox,33,16,5.953449218,40428.81818,6
7890,Caster_5_Bolt__5.binvox,33,16,6.22594363,36976.37426,6
7891,Caster_5_Bolt__7.binvox,33,16,6.187466974,38767.65624,6
7892,Caster_5_Bolt__8.binvox,33,16,6.202763866,39628.92962,6
7893,Caster_5_Fork__1.binvox,36,8,1.340457147,8377.28913,75
7894,Caster_5_Fork__10.binvox,36,8,1.304340153,8840.46967,75
7895,Caster_5_Fork__3.binvox,36,8,1.294235541,8503.167328,75
7896,Caster_5_Fork__4.binvox,36,8,1.349746785,8591.583557,75
7897,Caster_5_Fork__5.binvox,36,8,1.383021464,8621.065321,75
7898,Caster_5_Fork__7.binvox,36,8,1.271833884,8841.579594,75
7899,Caster_5_Fork__8.binvox,36,8,1.37190574,8528.284429,75
7900,Caster_5_Nut__1.binvox,33,16,5.963344755,38861.68188,6
7901,Caster_5_Nut__10.binvox,33,16,5.965198555,39252.23724,6
7902,Caster_5_Nut__3.binvox,33,16,6.104829778,39823.8845,6
7903,Caster_5_Nut__4.binvox,33,16,6.00564541,37659.57309,6
7904,Caster_5_Nut__5.binvox,33,16,5.74551477,37919.82772,6
7905,Caster_5_Nut__7.binvox,33,16,5.714067278,37160.95195,6
7906,Caster_5_Nut__8.binvox,33,16,6.018365154,38447.2679,6
7907,Caster_5_Wheel__1.binvox,35,8,1.81350522,5268.138689,240
7908,Caster_5_Wheel__10.binvox,35,8,1.744725213,5627.122608,240
7909,Caster_5_Wheel__3.binvox,35,8,1.725796553,5451.357755,240
7910,Caster_5_Wheel__4.binvox,35,8,1.846134245,5232.828537,240
7911,Caster_5_Wheel__5.binvox,35,8,1.849465933,5149.658157,240
7912,Caster_5_Wheel__7.binvox,35,8,1.77495734,5514.961318,240
7913,Caster_5_Wheel__8.binvox,35,8,1.777475645,5634.400542,240
7914,Caster_6_Bolt__1.binvox,33,16,5.873855612,40575.16393,6
7915,Caster_6_Bolt__10.binvox,33,16,6.01359363,40407.01539,6
7916,Caster_6_Bolt__3.binvox,33,16,6.198050971,38702.30031,6
7917,Caster_6_Bolt__4.binvox,33,16,5.811860947,39378.42689,6
7918,Caster_6_Bolt__5.binvox,33,16,6.246668247,39618.03971,6
7919,Caster_6_Bolt__7.binvox,33,16,5.948385886,37176.37999,6
7920,Caster_6_Bolt__8.binvox,33,16,5.876204239,39684.31369,6
7921,Caster_6_Fork__1.binvox,36,8,1.365743593,8977.559683,75
7922,Caster_6_Fork__10.binvox,36,8,1.358430566,8271.58139,75
7923,Caster_6_Fork__3.binvox,36,8,1.296616144,8688.201736,75
7924,Caster_6_Fork__4.binvox,36,8,1.338557807,8264.782528,75
7925,Caster_6_Fork__5.binvox,36,8,1.380890595,8800.115656,75
7926,Caster_6_Fork__7.binvox,36,8,1.350808556,8509.186219,75
7927,Caster_6_Fork__8.binvox,36,8,1.305243876,8313.735427,75
7928,Caster_6_Nut__1.binvox,33,16,6.214821418,38250.06767,6
7929,Caster_6_Nut__10.binvox,33,16,6.280883606,37681.23817,6
7930,Caster_6_Nut__3.binvox,33,16,5.767168268,40781.18282,6
7931,Caster_6_Nut__4.binvox,33,16,5.994157615,39355.29776,6
7932,Caster_6_Nut__5.binvox,33,16,6.065825021,37090.90908,6
7933,Caster_6_Nut__7.binvox,33,16,6.246178201,39544.27907,6
7934,Caster_6_Nut__8.binvox,33,16,6.132224594,39348.50758,6
7935,Caster_6_TopPlate__1.binvox,35,8,4.911029429,33105.19575,75
7936,Caster_6_TopPlate__10.binvox,35,8,4.643894573,30327.51061,75
7937,Caster_6_TopPlate__3.binvox,35,8,4.659335145,33019.34573,75
7938,Caster_6_TopPlate__4.binvox,35,8,4.921662041,31887.9188,75
7939,Caster_6_TopPlate__5.binvox,35,8,4.890891838,30147.74909,75
7940,Caster_6_TopPlate__7.binvox,35,8,4.695671593,32085.95506,75
7941,Caster_6_TopPlate__8.binvox,35,8,5.121522087,30541.13882,75
7942,Caster_6_Wheel__1.binvox,35,8,1.843796021,5303.611092,240
7943,Caster_6_Wheel__10.binvox,35,8,1.759355427,5198.201913,240
